# Data for B+ transitions (P and R) 
#  Number of transitions: 2371 
#  JU 	 VU 	 JL 	 VL 		 lambda [A] 		 osc strength f 		 Gamma [1/s]
    20      7     19      2              1253.98          7.84000E-04          7.19000E+08
     3      7      4      5              1257.82          6.11000E-03          1.49000E+09
     6      7      5      5              1257.94          1.20000E-02          1.26000E+09
    14      7     15      3              1259.13          5.57000E-03          8.83000E+08
    17      7     16      3              1260.09          1.52000E-02          8.29000E+08
    10      7     11      4              1261.57          6.27000E-03          1.04000E+09
     4      7      5      5              1262.85          6.09000E-03          1.41000E+09
     7      7      6      5              1262.94          1.24000E-02          1.20000E+09
    21      7     22      1              1266.19          5.99000E-03          6.96000E+08
    18      7     19      2              1266.44          6.66000E-03          7.64000E+08
    24      7     23      1              1268.71          1.94000E-02          7.15000E+08
     5      7      6      5              1268.72          6.07000E-03          1.33000E+09
     8      7      7      5              1268.75          1.28000E-02          1.14000E+09
    24      7     25      0              1270.62          1.68000E-02          7.15000E+08
    15      7     16      3              1271.78          5.92000E-03          9.01000E+08
    11      7     12      4              1271.85          6.25000E-03          1.00000E+09
    18      7     17      3              1272.59          1.57000E-02          7.64000E+08
     9      7      8      5              1275.34          1.33000E-02          1.09000E+09
     6      7      7      5              1275.39          6.08000E-03          1.26000E+09
    19      7     20      2              1281.05          6.60000E-03          7.46000E+08
    22      7     23      1              1282.17          6.39000E-03          6.91000E+08
    10      7      9      5              1282.66          1.37000E-02          1.04000E+09
    12      7     13      4              1282.70          6.22000E-03          9.58000E+08
     7      7      8      5              1282.82          6.10000E-03          1.20000E+09
    25      7     24      1              1284.53          1.98000E-02          6.28000E+08
    16      7     17      3              1284.86          6.25000E-03          8.18000E+08
    19      7     18      3              1285.51          1.60000E-02          7.46000E+08
    25      7     26      0              1287.86          1.74000E-02          6.28000E+08
    11      7     10      5              1290.67          1.41000E-02          1.00000E+09
     8      7      9      5              1290.97          6.14000E-03          1.14000E+09
    13      7     14      4              1294.07          6.17000E-03          9.25000E+08
