(0) Wavelength, (1) Transition probability, (2) Wavenumber Observed, (3) Wavenumber Calculated, (4) Oscillator strength, (5) Upper state energy, (6) statistical weight, (7) elec_state_label, (8) j, (9) elec_refl, (10) s, (11) v, (12) kronig_parity, (13) lambda_field, (14) elec_inv, (15) Lower state energy, (16) statistical weight, (17) elec_state_label, (18) j, (19) v, (20) kronig_parity
   1195.30,5.90318e+06,,    83661.06, 1.398e-03, 117170.43, 63,  B, 10,  +,  0, 30,  e,  0,  u,33509.37, 57,  X,  9, 10,  e
   1226.12,3.36962e+06,,    81558.36, 6.938e-04, 117170.43, 63,  B, 10,  +,  0, 30,  e,  0,  u,35612.07, 69,  X, 11, 11,  e
   1215.19,8.04450e+05,,    82291.81, 1.969e-04, 117170.43, 63,  B, 10,  +,  0, 30,  e,  0,  u,34878.62, 57,  X,  9, 11,  e
   1229.77,1.73888e+06,,    81315.84, 4.360e-04, 117170.43, 63,  B, 10,  +,  0, 30,  e,  0,  u,35854.59, 57,  X,  9, 12,  e
    917.52,3.12616e+06,,   108989.32, 3.632e-04, 117287.92, 23,  B, 11,  +,  0, 30,  e,  0,  u,8298.60, 25,  X, 12,  0,  e
    898.82,2.58023e+06,,   111257.00, 3.425e-04, 117287.92, 23,  B, 11,  +,  0, 30,  e,  0,  u,6030.92, 21,  X, 10,  0,  e
    950.06,1.07181e+07,,   105256.31, 1.335e-03, 117287.92, 23,  B, 11,  +,  0, 30,  e,  0,  u,12031.61, 25,  X, 12,  1,  e
    931.06,1.04982e+07,,   107404.18, 1.495e-03, 117287.92, 23,  B, 11,  +,  0, 30,  e,  0,  u,9883.74, 21,  X, 10,  1,  e
    982.79,1.19212e+07,,   101750.75, 1.589e-03, 117287.92, 23,  B, 11,  +,  0, 30,  e,  0,  u,15537.17, 25,  X, 12,  2,  e
    963.57,1.43939e+07,,   103780.64, 2.196e-03, 117287.92, 23,  B, 11,  +,  0, 30,  e,  0,  u,13507.28, 21,  X, 10,  2,  e
   1015.53,3.43575e+06,,    98471.18, 4.890e-04, 117287.92, 23,  B, 11,  +,  0, 30,  e,  0,  u,18816.74, 25,  X, 12,  3,  e
    996.18,5.32398e+06,,   100383.86, 8.680e-04, 117287.92, 23,  B, 11,  +,  0, 30,  e,  0,  u,16904.06, 21,  X, 10,  3,  e
   1048.01,2.34964e+05,,    95418.49, 3.561e-05, 117287.92, 23,  B, 11,  +,  0, 30,  e,  0,  u,21869.43, 25,  X, 12,  4,  e
   1028.66,4.58818e+05,,    97213.50, 7.976e-05, 117287.92, 23,  B, 11,  +,  0, 30,  e,  0,  u,20074.42, 21,  X, 10,  4,  e
   1079.96,3.87010e+06,,    92596.32, 6.229e-04, 117287.92, 23,  B, 11,  +,  0, 30,  e,  0,  u,24691.60, 25,  X, 12,  5,  e
   1060.76,1.00551e+07,,    94271.70, 1.859e-03, 117287.92, 23,  B, 11,  +,  0, 30,  e,  0,  u,23016.22, 21,  X, 10,  5,  e
   1110.97,3.66798e+06,,    90011.67, 6.248e-04, 117287.92, 23,  B, 11,  +,  0, 30,  e,  0,  u,27276.25, 25,  X, 12,  6,  e
   1092.14,1.09384e+07,,    91563.56, 2.143e-03, 117287.92, 23,  B, 11,  +,  0, 30,  e,  0,  u,25724.36, 21,  X, 10,  6,  e
   1140.57,9.14655e+05,,    87675.83, 1.642e-04, 117287.92, 23,  B, 11,  +,  0, 30,  e,  0,  u,29612.09, 25,  X, 12,  7,  e
   1122.36,1.04625e+06,,    89097.89, 2.165e-04, 117287.92, 23,  B, 11,  +,  0, 30,  e,  0,  u,28190.03, 21,  X, 10,  7,  e
   1168.15,3.36110e+03,,    85605.80, 6.329e-07, 117287.92, 23,  B, 11,  +,  0, 30,  e,  0,  u,31682.12, 25,  X, 12,  8,  e
   1150.90,3.47086e+06,,    86888.21, 7.553e-04, 117287.92, 23,  B, 11,  +,  0, 30,  e,  0,  u,30399.71, 21,  X, 10,  8,  e
   1192.94,1.77037e+05,,    83826.66, 3.477e-05, 117287.92, 23,  B, 11,  +,  0, 30,  e,  0,  u,33461.26, 25,  X, 12,  9,  e
   1177.10,1.10677e+07,,    84954.41, 2.519e-03, 117287.92, 23,  B, 11,  +,  0, 30,  e,  0,  u,32333.51, 21,  X, 10,  9,  e
   1213.95,3.62338e+05,,    82375.97, 7.369e-05, 117287.92, 23,  B, 11,  +,  0, 30,  e,  0,  u,34911.95, 25,  X, 12, 10,  e
   1200.11,7.96135e+06,,    83325.41, 1.884e-03, 117287.92, 23,  B, 11,  +,  0, 30,  e,  0,  u,33962.51, 21,  X, 10, 10,  e
   1229.79,3.55715e+06,,    81314.89, 7.424e-04, 117287.92, 23,  B, 11,  +,  0, 30,  e,  0,  u,35973.03, 25,  X, 12, 11,  e
   1218.85,1.05561e+06,,    82044.37, 2.576e-04, 117287.92, 23,  B, 11,  +,  0, 30,  e,  0,  u,35243.55, 21,  X, 10, 11,  e
   1231.78,8.05996e+06,,    81183.22, 2.009e-03, 117287.92, 23,  B, 11,  +,  0, 30,  e,  0,  u,36104.70, 21,  X, 10, 12,  e
    926.72,9.94300e+06,,   107907.31, 1.186e-03, 117431.10, 75,  B, 12,  +,  0, 30,  e,  0,  u,9523.79, 81,  X, 13,  0,  e
    906.63,1.16416e+05,,   110299.04, 1.560e-05, 117431.10, 75,  B, 12,  +,  0, 30,  e,  0,  u,7132.06, 69,  X, 11,  0,  e
    959.33,2.93676e+07,,   104239.95, 3.754e-03, 117431.10, 75,  B, 12,  +,  0, 30,  e,  0,  u,13191.15, 81,  X, 13,  1,  e
    938.93,1.39571e+06,,   106504.13, 2.006e-04, 117431.10, 75,  B, 12,  +,  0, 30,  e,  0,  u,10926.97, 69,  X, 11,  1,  e
    992.07,2.39594e+07,,   100799.19, 3.275e-03, 117431.10, 75,  B, 12,  +,  0, 30,  e,  0,  u,16631.91, 81,  X, 13,  2,  e
    971.46,4.72822e+06,,   102937.56, 7.275e-04, 117431.10, 75,  B, 12,  +,  0, 30,  e,  0,  u,14493.54, 69,  X, 11,  2,  e
   1024.76,1.81624e+06,,    97584.21, 2.649e-04, 117431.10, 75,  B, 12,  +,  0, 30,  e,  0,  u,19846.89, 81,  X, 13,  3,  e
   1004.04,5.00401e+06,,    99597.33, 8.225e-04, 117431.10, 75,  B, 12,  +,  0, 30,  e,  0,  u,17833.77, 69,  X, 11,  3,  e
   1057.12,6.37010e+06,,    94596.63, 9.887e-04, 117431.10, 75,  B, 12,  +,  0, 30,  e,  0,  u,22834.47, 81,  X, 13,  4,  e
   1036.44,2.76785e+05,,    96483.68, 4.848e-05, 117431.10, 75,  B, 12,  +,  0, 30,  e,  0,  u,20947.42, 69,  X, 11,  4,  e
   1088.84,1.30856e+07,,    91840.99, 2.155e-03, 117431.10, 75,  B, 12,  +,  0, 30,  e,  0,  u,25590.11, 81,  X, 13,  5,  e
   1068.38,4.63658e+06,,    93599.43, 8.629e-04, 117431.10, 75,  B, 12,  +,  0, 30,  e,  0,  u,23831.67, 69,  X, 11,  5,  e
   1119.50,2.45376e+06,,    89325.46, 4.271e-04, 117431.10, 75,  B, 12,  +,  0, 30,  e,  0,  u,28105.64, 81,  X, 13,  6,  e
   1099.50,1.23153e+07,,    90950.57, 2.427e-03, 117431.10, 75,  B, 12,  +,  0, 30,  e,  0,  u,26480.53, 69,  X, 11,  6,  e
   1148.59,1.23456e+06,,    87062.94, 2.262e-04, 117431.10, 75,  B, 12,  +,  0, 30,  e,  0,  u,30368.16, 81,  X, 13,  7,  e
   1129.34,3.89253e+06,,    88547.06, 8.094e-04, 117431.10, 75,  B, 12,  +,  0, 30,  e,  0,  u,28884.04, 69,  X, 11,  7,  e
   1175.46,3.84855e+06,,    85072.72, 7.386e-04, 117431.10, 75,  B, 12,  +,  0, 30,  e,  0,  u,32358.38, 81,  X, 13,  8,  e
   1157.35,1.99644e+06,,    86403.99, 4.360e-04, 117431.10, 75,  B, 12,  +,  0, 30,  e,  0,  u,31027.11, 69,  X, 11,  8,  e
   1199.28,8.75772e+05,,    83383.51, 1.749e-04, 117431.10, 75,  B, 12,  +,  0, 30,  e,  0,  u,34047.59, 81,  X, 13,  9,  e
   1182.82,1.53846e+07,,    84543.57, 3.509e-03, 117431.10, 75,  B, 12,  +,  0, 30,  e,  0,  u,32887.53, 69,  X, 11,  9,  e
   1218.92,5.08674e+05,,    82039.58, 1.050e-04, 117431.10, 75,  B, 12,  +,  0, 30,  e,  0,  u,35391.52, 81,  X, 13, 10,  e
   1204.84,1.55400e+07,,    82998.46, 3.678e-03, 117431.10, 75,  B, 12,  +,  0, 30,  e,  0,  u,34432.64, 69,  X, 11, 10,  e
   1222.21,4.58870e+05,,    81819.03, 1.118e-04, 117431.10, 75,  B, 12,  +,  0, 30,  e,  0,  u,35612.07, 69,  X, 11, 11,  e
    937.15,7.31823e+03,,   106706.40, 8.976e-07, 117507.41, 27,  B, 13,  +,  0, 30,  e,  0,  u,10801.01, 29,  X, 14,  0,  e
    915.68,6.75894e+06,,   109208.81, 9.181e-04, 117507.41, 27,  B, 13,  +,  0, 30,  e,  0,  u,8298.60, 25,  X, 12,  0,  e
    969.86,2.39997e+05,,   103108.19, 3.153e-05, 117507.41, 27,  B, 13,  +,  0, 30,  e,  0,  u,14399.22, 29,  X, 14,  1,  e
    948.08,2.14973e+07,,   105475.80, 3.130e-03, 117507.41, 27,  B, 13,  +,  0, 30,  e,  0,  u,12031.61, 25,  X, 12,  1,  e
   1002.65,1.47864e+06,,    99735.84, 2.076e-04, 117507.41, 27,  B, 13,  +,  0, 30,  e,  0,  u,17771.57, 29,  X, 14,  2,  e
    980.68,1.95473e+07,,   101970.24, 3.045e-03, 117507.41, 27,  B, 13,  +,  0, 30,  e,  0,  u,15537.17, 25,  X, 12,  2,  e
   1035.31,3.24298e+06,,    96589.21, 4.854e-04, 117507.41, 27,  B, 13,  +,  0, 30,  e,  0,  u,20918.20, 29,  X, 14,  3,  e
   1013.27,2.33865e+06,,    98690.67, 3.890e-04, 117507.41, 27,  B, 13,  +,  0, 30,  e,  0,  u,18816.74, 25,  X, 12,  3,  e
   1067.57,2.44156e+06,,    93670.76, 3.886e-04, 117507.41, 27,  B, 13,  +,  0, 30,  e,  0,  u,23836.65, 29,  X, 14,  4,  e
   1045.61,4.10308e+06,,    95637.98, 7.267e-04, 117507.41, 27,  B, 13,  +,  0, 30,  e,  0,  u,21869.43, 25,  X, 12,  4,  e
   1099.07,3.22340e+04,,    90986.05, 5.438e-06, 117507.41, 27,  B, 13,  +,  0, 30,  e,  0,  u,26521.36, 29,  X, 14,  5,  e
   1077.40,1.23941e+07,,    92815.81, 2.331e-03, 117507.41, 27,  B, 13,  +,  0, 30,  e,  0,  u,24691.60, 25,  X, 12,  5,  e
   1129.37,2.81372e+06,,    88544.64, 5.012e-04, 117507.41, 27,  B, 13,  +,  0, 30,  e,  0,  u,28962.77, 29,  X, 14,  6,  e
   1108.26,4.66862e+06,,    90231.16, 9.289e-04, 117507.41, 27,  B, 13,  +,  0, 30,  e,  0,  u,27276.25, 25,  X, 12,  6,  e
   1157.93,7.44281e+06,,    86361.30, 1.394e-03, 117507.41, 27,  B, 13,  +,  0, 30,  e,  0,  u,31146.11, 29,  X, 14,  7,  e
   1137.72,1.33458e+05,,    87895.32, 2.799e-05, 117507.41, 27,  B, 13,  +,  0, 30,  e,  0,  u,29612.09, 25,  X, 12,  7,  e
   1184.02,4.94600e+06,,    84458.17, 9.683e-04, 117507.41, 27,  B, 13,  +,  0, 30,  e,  0,  u,33049.24, 29,  X, 14,  8,  e
   1165.16,3.53654e+06,,    85825.29, 7.778e-04, 117507.41, 27,  B, 13,  +,  0, 30,  e,  0,  u,31682.12, 25,  X, 12,  8,  e
   1206.73,3.94565e+05,,    82868.69, 8.024e-05, 117507.41, 27,  B, 13,  +,  0, 30,  e,  0,  u,34638.72, 29,  X, 14,  9,  e
   1189.82,3.27392e+06,,    84046.15, 7.508e-04, 117507.41, 27,  B, 13,  +,  0, 30,  e,  0,  u,33461.26, 25,  X, 12,  9,  e
   1224.79,1.73283e+06,,    81646.87, 3.630e-04, 117507.41, 27,  B, 13,  +,  0, 30,  e,  0,  u,35860.54, 29,  X, 14, 10,  e
   1210.72,9.04420e+05,,    82595.46, 2.148e-04, 117507.41, 27,  B, 13,  +,  0, 30,  e,  0,  u,34911.95, 25,  X, 12, 10,  e
   1226.48,3.14802e+06,,    81534.38, 7.671e-04, 117507.41, 27,  B, 13,  +,  0, 30,  e,  0,  u,35973.03, 25,  X, 12, 11,  e
    947.71,6.94765e+05,,   105518.06, 8.756e-05, 117641.88, 87,  B, 14,  +,  0, 30,  e,  0,  u,12123.82, 93,  X, 15,  0,  e
    924.91,5.36728e+06,,   108118.09, 7.397e-04, 117641.88, 87,  B, 14,  +,  0, 30,  e,  0,  u,9523.79, 81,  X, 13,  0,  e
    980.47,2.77766e+06,,   101992.29, 3.747e-04, 117641.88, 87,  B, 14,  +,  0, 30,  e,  0,  u,15649.59, 93,  X, 15,  1,  e
    957.39,1.75717e+07,,   104450.73, 2.595e-03, 117641.88, 87,  B, 14,  +,  0, 30,  e,  0,  u,13191.15, 81,  X, 13,  1,  e
   1013.26,4.33690e+06,,    98691.76, 6.248e-04, 117641.88, 87,  B, 14,  +,  0, 30,  e,  0,  u,18950.12, 93,  X, 15,  2,  e
    990.00,1.73008e+07,,   101009.97, 2.732e-03, 117641.88, 87,  B, 14,  +,  0, 30,  e,  0,  u,16631.91, 81,  X, 13,  2,  e
   1045.84,3.00613e+06,,    95617.11, 4.614e-04, 117641.88, 87,  B, 14,  +,  0, 30,  e,  0,  u,22024.77, 93,  X, 15,  3,  e
   1022.55,2.71742e+06,,    97794.99, 4.578e-04, 117641.88, 87,  B, 14,  +,  0, 30,  e,  0,  u,19846.89, 81,  X, 13,  3,  e
   1077.91,4.89222e+05,,    92771.72, 7.976e-05, 117641.88, 87,  B, 14,  +,  0, 30,  e,  0,  u,24870.16, 93,  X, 15,  4,  e
   1054.77,2.99953e+06,,    94807.41, 5.376e-04, 117641.88, 87,  B, 14,  +,  0, 30,  e,  0,  u,22834.47, 81,  X, 13,  4,  e
   1109.11,3.65724e+05,,    90162.37, 6.313e-05, 117641.88, 87,  B, 14,  +,  0, 30,  e,  0,  u,27479.51, 93,  X, 15,  5,  e
   1086.35,1.21030e+07,,    92051.77, 2.301e-03, 117641.88, 87,  B, 14,  +,  0, 30,  e,  0,  u,25590.11, 81,  X, 13,  5,  e
   1138.95,2.73344e+06,,    87800.18, 4.976e-04, 117641.88, 87,  B, 14,  +,  0, 30,  e,  0,  u,29841.70, 93,  X, 15,  6,  e
   1116.87,6.32977e+06,,    89536.24, 1.272e-03, 117641.88, 87,  B, 14,  +,  0, 30,  e,  0,  u,28105.64, 81,  X, 13,  6,  e
   1166.83,4.02803e+06,,    85702.24, 7.695e-04, 117641.88, 87,  B, 14,  +,  0, 30,  e,  0,  u,31939.64, 93,  X, 15,  7,  e
   1145.82,1.50191e+03,,    87273.72, 3.177e-07, 117641.88, 87,  B, 14,  +,  0, 30,  e,  0,  u,30368.16, 81,  X, 13,  7,  e
   1191.98,2.33895e+06,,    83894.24, 4.663e-04, 117641.88, 87,  B, 14,  +,  0, 30,  e,  0,  u,33747.64, 93,  X, 15,  8,  e
   1172.56,3.62846e+06,,    85283.50, 8.037e-04, 117641.88, 87,  B, 14,  +,  0, 30,  e,  0,  u,32358.38, 81,  X, 13,  8,  e
   1213.36,3.20008e+05,,    82416.02, 6.611e-05, 117641.88, 87,  B, 14,  +,  0, 30,  e,  0,  u,35225.86, 93,  X, 15,  9,  e
   1196.25,5.37769e+06,,    83594.29, 1.240e-03, 117641.88, 87,  B, 14,  +,  0, 30,  e,  0,  u,34047.59, 81,  X, 13,  9,  e
   1215.80,2.41046e+06,,    82250.36, 5.741e-04, 117641.88, 87,  B, 14,  +,  0, 30,  e,  0,  u,35391.52, 81,  X, 13, 10,  e
    962.54,4.63873e+05,,   103891.90, 6.056e-05, 117377.89, 31,  B, 15,  +,  0, 30,  e,  0,  u,13485.99, 33,  X, 16,  0,  e
    938.29,1.06395e+07,,   106576.88, 1.502e-03, 117377.89, 31,  B, 15,  +,  0, 30,  e,  0,  u,10801.01, 29,  X, 14,  0,  e
    995.60,2.75776e+05,,   100441.63, 3.852e-05, 117377.89, 31,  B, 15,  +,  0, 30,  e,  0,  u,16936.26, 33,  X, 16,  1,  e
    971.07,2.72698e+07,,   102978.67, 4.123e-03, 117377.89, 31,  B, 15,  +,  0, 30,  e,  0,  u,14399.22, 29,  X, 14,  1,  e
   1028.64,6.09053e+05,,    97216.18, 9.081e-05, 117377.89, 31,  B, 15,  +,  0, 30,  e,  0,  u,20161.71, 33,  X, 16,  2,  e
   1003.95,1.72543e+07,,    99606.32, 2.789e-03, 117377.89, 31,  B, 15,  +,  0, 30,  e,  0,  u,17771.57, 29,  X, 14,  2,  e
   1061.38,5.41734e+06,,    94217.02, 8.599e-04, 117377.89, 31,  B, 15,  +,  0, 30,  e,  0,  u,23160.87, 33,  X, 16,  3,  e
   1036.70,1.99677e+05,,    96459.69, 3.441e-05, 117377.89, 31,  B, 15,  +,  0, 30,  e,  0,  u,20918.20, 29,  X, 14,  3,  e
   1093.51,5.79622e+06,,    91448.60, 9.766e-04, 117377.89, 31,  B, 15,  +,  0, 30,  e,  0,  u,25929.29, 33,  X, 16,  4,  e
   1069.05,7.96685e+06,,    93541.24, 1.460e-03, 117377.89, 31,  B, 15,  +,  0, 30,  e,  0,  u,23836.65, 29,  X, 14,  4,  e
   1124.62,1.24391e+05,,    88919.07, 2.217e-05, 117377.89, 31,  B, 15,  +,  0, 30,  e,  0,  u,28458.82, 33,  X, 16,  5,  e
   1100.64,9.70253e+06,,    90856.53, 1.885e-03, 117377.89, 31,  B, 15,  +,  0, 30,  e,  0,  u,26521.36, 29,  X, 14,  5,  e
   1154.18,5.86044e+06,,    86641.46, 1.100e-03, 117377.89, 31,  B, 15,  +,  0, 30,  e,  0,  u,30736.43, 33,  X, 16,  6,  e
   1131.03,1.03039e+06,,    88415.12, 2.114e-04, 117377.89, 31,  B, 15,  +,  0, 30,  e,  0,  u,28962.77, 29,  X, 14,  6,  e
   1181.54,1.34234e+07,,    84635.65, 2.641e-03, 117377.89, 31,  B, 15,  +,  0, 30,  e,  0,  u,32742.24, 33,  X, 16,  7,  e
   1159.67,8.84152e+05,,    86231.78, 1.907e-04, 117377.89, 31,  B, 15,  +,  0, 30,  e,  0,  u,31146.11, 29,  X, 14,  7,  e
   1205.81,6.66973e+06,,    82931.95, 1.366e-03, 117377.89, 31,  B, 15,  +,  0, 30,  e,  0,  u,34445.94, 33,  X, 16,  8,  e
   1185.84,1.68386e+06,,    84328.65, 3.797e-04, 117377.89, 31,  B, 15,  +,  0, 30,  e,  0,  u,33049.24, 29,  X, 14,  8,  e
   1225.80,2.31758e+03,,    81579.37, 4.907e-07, 117377.89, 31,  B, 15,  +,  0, 30,  e,  0,  u,35798.52, 33,  X, 16,  9,  e
   1208.62,4.43432e+05,,    82739.17, 1.039e-04, 117377.89, 31,  B, 15,  +,  0, 30,  e,  0,  u,34638.72, 29,  X, 14,  9,  e
   1226.73,1.89699e+06,,    81517.35, 4.577e-04, 117377.89, 31,  B, 15,  +,  0, 30,  e,  0,  u,35860.54, 29,  X, 14, 10,  e
    970.49,1.00290e+07,,   103040.91, 1.336e-03, 117922.46, 99,  B, 16,  +,  0, 30,  e,  0,  u,14881.55,105,  X, 17,  0,  e
    945.19,6.02532e+05,,   105798.64, 8.595e-05, 117922.46, 99,  B, 16,  +,  0, 30,  e,  0,  u,12123.82, 93,  X, 15,  0,  e
   1003.32,2.41883e+07,,    99669.04, 3.444e-03, 117922.46, 99,  B, 16,  +,  0, 30,  e,  0,  u,18253.42,105,  X, 17,  1,  e
    977.78,4.25659e+06,,   102272.87, 6.498e-04, 117922.46, 99,  B, 16,  +,  0, 30,  e,  0,  u,15649.59, 93,  X, 15,  1,  e
   1036.04,1.44527e+07,,    96521.77, 2.194e-03, 117922.46, 99,  B, 16,  +,  0, 30,  e,  0,  u,21400.69,105,  X, 17,  2,  e
   1010.38,9.04923e+06,,    98972.34, 1.475e-03, 117922.46, 99,  B, 16,  +,  0, 30,  e,  0,  u,18950.12, 93,  X, 15,  2,  e
   1068.36,2.17136e+05,,    93601.55, 3.505e-05, 117922.46, 99,  B, 16,  +,  0, 30,  e,  0,  u,24320.91,105,  X, 17,  3,  e
   1042.78,4.89740e+06,,    95897.69, 8.503e-04, 117922.46, 99,  B, 16,  +,  0, 30,  e,  0,  u,22024.77, 93,  X, 15,  3,  e
   1099.94,5.03019e+06,,    90914.01, 8.607e-04, 117922.46, 99,  B, 16,  +,  0, 30,  e,  0,  u,27008.45,105,  X, 17,  4,  e
   1074.66,2.95366e+05,,    93052.30, 5.447e-05, 117922.46, 99,  B, 16,  +,  0, 30,  e,  0,  u,24870.16, 93,  X, 15,  4,  e
   1130.34,5.36199e+06,,    88468.92, 9.689e-04, 117922.46, 99,  B, 16,  +,  0, 30,  e,  0,  u,29453.54,105,  X, 17,  5,  e
   1105.67,1.09090e+07,,    90442.95, 2.130e-03, 117922.46, 99,  B, 16,  +,  0, 30,  e,  0,  u,27479.51, 93,  X, 15,  5,  e
   1159.00,3.18742e+05,,    86281.58, 6.055e-05, 117922.46, 99,  B, 16,  +,  0, 30,  e,  0,  u,31640.88,105,  X, 17,  6,  e
   1135.32,1.25074e+07,,    88080.76, 2.574e-03, 117922.46, 99,  B, 16,  +,  0, 30,  e,  0,  u,29841.70, 93,  X, 15,  6,  e
   1185.18,5.65520e+05,,    84375.38, 1.123e-04, 117922.46, 99,  B, 16,  +,  0, 30,  e,  0,  u,33547.08,105,  X, 17,  7,  e
   1163.02,8.35513e+05,,    85982.82, 1.805e-04, 117922.46, 99,  B, 16,  +,  0, 30,  e,  0,  u,31939.64, 93,  X, 15,  7,  e
   1207.92,4.00897e+05,,    82786.86, 8.273e-05, 117922.46, 99,  B, 16,  +,  0, 30,  e,  0,  u,35135.60,105,  X, 17,  8,  e
   1188.00,5.29053e+06,,    84174.82, 1.192e-03, 117922.46, 99,  B, 16,  +,  0, 30,  e,  0,  u,33747.64, 93,  X, 15,  8,  e
   1209.24,1.42954e+07,,    82696.60, 3.338e-03, 117922.46, 99,  B, 16,  +,  0, 30,  e,  0,  u,35225.86, 93,  X, 15,  9,  e
    983.10,4.75673e+04,,   101719.54, 6.523e-06, 118024.35, 35,  B, 17,  +,  0, 30,  e,  0,  u,16304.81, 37,  X, 18,  0,  e
    956.59,7.09067e+06,,   104538.36, 1.032e-03, 118024.35, 35,  B, 17,  +,  0, 30,  e,  0,  u,13485.99, 33,  X, 16,  0,  e
   1015.96,5.84196e+05,,    98428.81, 8.556e-05, 118024.35, 35,  B, 17,  +,  0, 30,  e,  0,  u,19595.54, 37,  X, 18,  1,  e
    989.24,1.88956e+07,,   101088.09, 2.942e-03, 118024.35, 35,  B, 17,  +,  0, 30,  e,  0,  u,16936.26, 33,  X, 16,  1,  e
   1048.63,2.29915e+06,,    95362.75, 3.587e-04, 118024.35, 35,  B, 17,  +,  0, 30,  e,  0,  u,22661.60, 37,  X, 18,  2,  e
   1021.84,1.33994e+07,,    97862.64, 2.226e-03, 118024.35, 35,  B, 17,  +,  0, 30,  e,  0,  u,20161.71, 33,  X, 16,  2,  e
   1080.79,3.67366e+06,,    92524.86, 6.089e-04, 118024.35, 35,  B, 17,  +,  0, 30,  e,  0,  u,25499.49, 37,  X, 18,  3,  e
   1054.15,5.57128e+05,,    94863.48, 9.849e-05, 118024.35, 35,  B, 17,  +,  0, 30,  e,  0,  u,23160.87, 33,  X, 16,  3,  e
   1112.07,1.84623e+06,,    89922.18, 3.240e-04, 118024.35, 35,  B, 17,  +,  0, 30,  e,  0,  u,28102.17, 37,  X, 18,  4,  e
   1085.83,4.65320e+06,,    92095.06, 8.728e-04, 118024.35, 35,  B, 17,  +,  0, 30,  e,  0,  u,25929.29, 33,  X, 16,  4,  e
   1141.99,2.25882e+04,,    87566.37, 4.180e-06, 118024.35, 35,  B, 17,  +,  0, 30,  e,  0,  u,30457.98, 37,  X, 18,  5,  e
   1116.50,8.63023e+06,,    89565.53, 1.712e-03, 118024.35, 35,  B, 17,  +,  0, 30,  e,  0,  u,28458.82, 33,  X, 16,  5,  e
   1169.93,3.12413e+06,,    85475.52, 6.067e-04, 118024.35, 35,  B, 17,  +,  0, 30,  e,  0,  u,32548.83, 37,  X, 18,  6,  e
   1145.63,2.54225e+06,,    87287.92, 5.308e-04, 118024.35, 35,  B, 17,  +,  0, 30,  e,  0,  u,30736.43, 33,  X, 16,  6,  e
   1195.06,6.13130e+06,,    83677.55, 1.242e-03, 118024.35, 35,  B, 17,  +,  0, 30,  e,  0,  u,34346.80, 37,  X, 18,  7,  e
   1172.58,5.12130e+04,,    85282.11, 1.120e-05, 118024.35, 35,  B, 17,  +,  0, 30,  e,  0,  u,32742.24, 33,  X, 16,  7,  e
   1216.28,4.16030e+06,,    82217.84, 8.733e-04, 118024.35, 35,  B, 17,  +,  0, 30,  e,  0,  u,35806.51, 37,  X, 18,  8,  e
   1196.48,1.40217e+06,,    83578.41, 3.193e-04, 118024.35, 35,  B, 17,  +,  0, 30,  e,  0,  u,34445.94, 33,  X, 16,  8,  e
   1216.16,1.19514e+06,,    82225.83, 2.812e-04, 118024.35, 35,  B, 17,  +,  0, 30,  e,  0,  u,35798.52, 33,  X, 16,  9,  e
    995.97,9.46098e+05,,   100404.34, 1.336e-04, 118154.67,111,  B, 18,  +,  0, 30,  e,  0,  u,17750.33,117,  X, 19,  0,  e
    968.31,5.24583e+06,,   103273.12, 7.799e-04, 118154.67,111,  B, 18,  +,  0, 30,  e,  0,  u,14881.55,105,  X, 17,  0,  e
   1028.83,3.13547e+06,,    97197.36, 4.723e-04, 118154.67,111,  B, 18,  +,  0, 30,  e,  0,  u,20957.31,117,  X, 19,  1,  e
   1000.99,1.49375e+07,,    99901.25, 2.373e-03, 118154.67,111,  B, 18,  +,  0, 30,  e,  0,  u,18253.42,105,  X, 17,  1,  e
   1061.40,4.02082e+06,,    94215.44, 6.446e-04, 118154.67,111,  B, 18,  +,  0, 30,  e,  0,  u,23939.23,117,  X, 19,  2,  e
   1033.55,1.19137e+07,,    96753.98, 2.018e-03, 118154.67,111,  B, 18,  +,  0, 30,  e,  0,  u,21400.69,105,  X, 17,  2,  e
   1093.33,2.27088e+06,,    91463.31, 3.863e-04, 118154.67,111,  B, 18,  +,  0, 30,  e,  0,  u,26691.36,117,  X, 19,  3,  e
   1065.71,8.49220e+05,,    93833.76, 1.529e-04, 118154.67,111,  B, 18,  +,  0, 30,  e,  0,  u,24320.91,105,  X, 17,  3,  e
   1124.23,2.70086e+05,,    88949.62, 4.858e-05, 118154.67,111,  B, 18,  +,  0, 30,  e,  0,  u,29205.05,117,  X, 19,  4,  e
   1097.14,3.73084e+06,,    91146.22, 7.121e-04, 118154.67,111,  B, 18,  +,  0, 30,  e,  0,  u,27008.45,105,  X, 17,  4,  e
   1153.56,3.20443e+05,,    86688.30, 6.068e-05, 118154.67,111,  B, 18,  +,  0, 30,  e,  0,  u,31466.37,117,  X, 19,  5,  e
   1127.38,9.17899e+06,,    88701.13, 1.850e-03, 118154.67,111,  B, 18,  +,  0, 30,  e,  0,  u,29453.54,105,  X, 17,  5,  e
   1180.62,1.94741e+06,,    84700.91, 3.863e-04, 118154.67,111,  B, 18,  +,  0, 30,  e,  0,  u,33453.76,117,  X, 19,  6,  e
   1155.89,3.77157e+06,,    86513.79, 7.991e-04, 118154.67,111,  B, 18,  +,  0, 30,  e,  0,  u,31640.88,105,  X, 17,  6,  e
